danji_id,danji_name,age,sex,residenceType,married,totalScore,totalDesc,trafficScore,trafficDesc,aroundScore,aroundDesc,careScore,careDesc,residentScore,residentDesc
1028,번동주공1단지,40대,여자,자가 거주,기혼,4,30년을 채운 아파트로  재건축을 바라볼 수있고 미래가치가 충분하다고 생각한다. 앞으로 교통호재와  숲세권 초품아. 번동 어린이병원이 들어오면 환경은 더 좋아질 것이라고 예상해본다,3,"아파트 단지 주변 가까이 버스정류장이 여러곳 있고 강북마을09,11번이 수시로 다녀 오래기다린 적 없이 바로 탐.  현재 동북선 공사중으로 개통되면 더 좋아질 예정.",4,단지 앞뒤로 가까운 중형마트(싱싱마트 롯데마트) 있어 식료품 구입에 힘들지않고 편의점도 가까워 급한 물품 구입가능.  산책로는 우이천에 북서울숲까지 완벽하게 갖추어져있음.,4,오래된 아파트이지만 관리가 잘되어있는 편이고  다른 주공아파트에 비해 주차난이 아주심각하지는 않음.,4,난방은 중앙난방이지만 겨울에 춥다는 느낌없이 오히려 더울정도로 잘나온다. 아파트는 대부분 남동향으로 자리잡아   해가 잘든다. 층간소음은 윗집 상황에따라 다르지만 아주 시끄럽지는 않다. 단지 주변에 음식점이나 외식할수 잇는 곳이 많이없는 것은 아쉽다.
1028,번동주공1단지,20대,여자,자가 거주,미혼,4,오래된 아파트라 불편함은 있지만 대단지에 재건축도 기대해 볼 수 있어 아파트값은 계속 오르는 추세다. 북서울꿈의숲에 경전철이 빨리 완성되어 교통환경도 개선되면 좋겠다,1,지하철까지는 도보로 힘들고 무조건 버스를 타고 나가야하며 버스는 사람도 많고 버스전용차로도 없어 출퇴근시간엔 항상 막힌다,2,주변에 큰 마트가없어 대형마트를 가려면 무조건 차를타고 나가야한다. 하지만 도보걸이로 북서울꿈의숲이 있는게 장점이다. 주변이 크게 번화한 느낌은 아니다,4,오래된 아파트지만 복도청소도 종종하고 관리는 잘 되고있는 듯 하다.경비아저씨가 택배도 한자리에 다 모아서 맡아주시는데 분실된적은 한번도없다,3,"햇빛이 매우 잘들어온다. 하지만 난방은 잘 알아보고 가야한다. 중앙난방이라 난방의 편차가 있는편인데, 예전에 살던집도 이 아파트였는데 너무 추워서 겨울에 항상 난로와 온풍기를 틀어놓았는데 지금 이사온집은 난방이 너무 잘되서 겨울에도 항상 반팔이다. (번"
1028,번동주공1단지,40대,여자,전세 또는 월세,기혼,5,현재 저평가 된 아파트라 앞으로 동북선 들어오면 많이 바뀔거 같아요.   장의뉴타운 맞은편에 위치하고 점점 가격 상승 가능성 있습니다.,4,"강남쪽(한성운수)이랑 종로 나가는 버스가 바로 아파트앞에 여러노선 있어요. 동부간선도가 승용차로 약5분거리?에 있습니다. 전철역(4호선,7호선,1호선)가려면 버스타고 나가야 합니다.",5,"마을장도 단지마다 돌아가면서 서고 근처 마트도 있어서 거주하는데 불편함 없습니다.  번동이 워낙 물가가 저렴하서 생활비 많이 안들고 살기 좋아요.   마을버스 타고 조금만 나가면 롯데백화점. 현대백화점, 이마트 등도 있어서 큰 불편함 없습니다.",5,오래된 아파트지만 깨끗하게 관리 잘되고있어요.  중앙난방식이지만 겨울에 따뜻하고 녹지 풍부하고 동간격이 넓어서 여름엔 아주 시원합니다.  경비실이 엘리베이터 바로 앞에 있어서 안심할수 있어요.,5,"동 간격 넓고 녹지 풍부해서 환경 좋아요.   바로옆에 북서울숲이 있고 다른쪽으로는 우이천이 있어서 물고기랑 날개달린 왜가리, 오리등이 있습니다.   우이천이 잘 조성되있어서 자전거도로 운동기구등도 곳곳에 있고 사계절 내내 넘 아름답습니다.  아이들과 살기에 환경은 참 좋아요."
1028,번동주공1단지,20대,남자,자가 거주,미혼,2,지하철과멀고 아파트가 노후된상태라 별로안좋은것같다 그래도 주변에 재건축중이라 상가가들어서고 경전철까지 생기면 충분히좋아질수도있다,3,지하철을타려면 버스10분이상걸리지만 100번대버스덕에 그럭저럭 다른곳 갈만하다,3,북서울꿈의숲 도보5분이고 편의점은많다 대형마트는 버스타고 10분,3,출입통제가안되고 주차장관리택배관리는 경비아저씨덕에 괜찮다,4,냉방은 에어컨으로해야하고 난방은 수시로해줘서좋다 일조량은 커텐을쓰고있을정도로 괜찮고 층간소음은 평범한데 예민한사람들은 차소리가 짜증날것이다
1028,번동주공1단지,60대 이상,여자,전세 또는 월세,기혼,3,아파트 단지가 큼 1~5단지까지 있는 대규모 단지임  근처 산책로와 공원이 잘 꾸며져있음  번화가는 아니지만 버스정류장 가깝고 노선이 다양해서 교통은 크게 불편하지 않으며 조용하고 쾌적함,3,"도보가능 전철역 없음  수유역 마을버스이용 15정도소요됨  시내버스,마을버스 배차간격잛고 다양함",4,"주변 개천?에서 자전거타기나 산책가능, 북서울숲 도보10분거리  편의점, 마트 등 가까운거리에 위치함  마을버스로 수유,미아삼거리역으로 이동하면 백화점,영화관있음",2,지어진지 오래된 아파트라 노후됨  잡상인 출입통제 잘안됨,3,"층간소음은 별로없음, 중앙난방시스템이나 난방잘되고 겨울에도 실내는 매우 따뜻함,동 사이사이 놀이터가 있어 아이들이 놀기좋음"
1028,번동주공1단지,40대,여자,자가 거주,기혼,4,버스노선이 많아 이동이 편리하고 단지내에 초등학교가있어 아이들키우기에 좋다.차로 10분정도면 대형마트 이동도 가능해서 편리하다,3,버스를 타고 미아사거리 지하철역으로 이동편리. 종로쪽으로 나가는 노선도 있고 강남쪽도 있어서 출퇴근이 편리하다,3,조용하고 바로 옆에 북서울꿈의숲이 있어 운동이나 나들이하기 좋음,5,최근 도색하여 단지도 깨끗해짐.토요일엔 주말장이 서서 굳이 재래시장가지 않아도 편리하다,4,정남향이라 해도 잘들고 한여름외에는 시원해서 에어컨을 안켠다
1028,번동주공1단지,20대,여자,전세 또는 월세,미혼,4,추천합니다 ㅎㅎ 아이들 키우는 집에서 특히 좋은거 같아요.,3,역에서 내려서 버스를 타고 가야해요 한 20분 정도 가야되니 그게 안좋네요 ㅠㅠㅠ 배차간격이 짧아서 좋지만 버스마다 시간도 달라요,4,마트랑 공원 등 쾌적하고 좋아요 롯데마트가 있어서 사고싶은거 바로바로 살 수 있어 좋아요 ㅋㅋ 살림하는 주부님들에게 강추,3,관리 잘해주세요 특히 재활용품 분리수거 관리가 잘되어요.,3,일조량도 좋고 난방도 나름 잘됩니다. 오래된 아파트 치고
1028,번동주공1단지,40대,여자,자가 거주,기혼,4,"가격대비 살기 괜찮아요. 경전철도 들어올 예정이고, 개별난방도 추진중입니다. 10년도 후에는 모르긴해도 재개발도 추진할것 같네요",4,지하철이 떨어져있어서 마을버스로 이동하는게 번거로워요. 하지만 버스로 이동은 비교적 유용합니다,4,대형마트는 없지만 큰 공원이 가까이 있고 강둑도 바로 옆이라 아기데리고 산책다니기.좋아요,4,"나름 신경써주셔서 괜찮긴해요. 조용하구요. 택배도 경비아저씨가 잘 관리해 주시고, 청소상태도 좋아요. 나무가 많아 가을에는 단풍구경 따로 갈 필요가 없어요.",4,해 잘듭니다. 오래된 아파트라 층간소음은 있는 편이긴 해요. 중앙난방이라 좀 불편하긴 하지만 비교적 따뜻합니다. 개중에는 춥다는 집들도 있어요
1028,번동주공1단지,20대,여자,자가 거주,미혼,2,주위에 마트나 편리시설등 대중교통까지 잘되어있어 편리합니다. 지하철역도 그리 멀지는 않은편이고 주변아파트에 비해 저렴한편입니다. 허나 아파트가 노후되어 잦은 고장이 있어 불편할때가 있으나 정기적인 점검을 합니다.,3,"아파트단지 주위로 버스정류장이 많으며, 종로,강남,용산 등 노선이 다양합니다. 배차간격도 일정하여 출퇴근이 편리합니다. 도로상황은 원할하여 차량이용시 큰 불편함은 없습니다.",3,"정문과 후문에 마트가 있으며, 카페나 식당 등 편리시설이 잘 갖추어져있다. 5분거리에 북서울꿈의숲이 있어 산책하기에 좋고 산과 이어져있어 공기도 좋다",3,"정문과 후문에서 차량 출입통제를 하고, 매일 경비아저씨가 불법주차단속을 합니다. 아파트동마다 경비아저씨가 교대로 근무하시며 택배도 직접 관리해주셔서 잃어버린적은 없었습니다. 단지청소또한 경비아저씨들께서 교대로 청소하십니다.",4,중앙난방을 사용하여 난방비가 많이 나오진 않으나 정해진 시간부터 난방가동이되어 가끔 불편할때가 있다. 남향아파트라 햇빛은 잘 들어오며 맨 윗층이라 층간소음을 느껴보진 못했습니다.
1028,번동주공1단지,40대,여자,자가 거주,기혼,2,아파트 매매나 전세가는 저렴한 편이라 신혼부부에게는 좋을듯하나 편의시설 이용은 조금 아쉬워서 점수가 낮다. 그래도 꾸준히 보수 공사도 하고 있고 관리가 잘되고 있어 매매전 아파트로 주거하기에는 괜찮을듯하다.,3,대중교통 이용은 많이 불편하다. 지하철은 마을버스를 타고 수유역이나 미아역으로 가야 한다. 하지만 버스 운행이 많아 익숙해지면 괜찮아진다.,3,"길 건너편에 롯데마트가 있고 1, 2단지 상가에 마트가 있어 식자재 구입을 수월하다. 아파트 앞 한천로가 있어 운동을 하거나 산책을 할 수 있어 좋다.",3,관리비는 저렴한 편이며 우편물이나 택배는 경비아저씨가 잘 관리를 해줘서 불편하지 않다. 주차장은 저녁 늦게 들어오면 꽉 차 있어서 불편하다.,3,여름에는 맞바람이 불어 굳이 에어컨이 없어도 시원하다. 해도 잘 들어와서 겨울에도 따뜻한 편이다. 층간소음은 아무래도 오래된 아파트이다보니 조금 있는 편이다.
